	mob.tsv	average
Cbr3	0.5440000000000004	0.20748522652660356
Whsc1	0.5950000000000004	0.2409717662508339
Map4	0.48000000000000037	0.1654629021667852
X2610507B11Rik	0.3880000000000003	0.10505581089954613
Ier5	0.6260000000000004	0.261326329612621
Snx18	0.5020000000000003	0.1799080761654727
Arpc2	0.5440000000000004	0.20748522652660356
Pcdhb11	0.2910000000000002	0.04136572554169628
Eif4g1	0.43200000000000033	0.13394615889692132
Ago2	0.5730000000000004	0.2265265922521463
Parp6	0.7210000000000005	0.32370321733422647
Il17d	0.5630000000000004	0.2199606040709247
Camk4	0.9220000000000007	0.45567957977678136
B4galnt1	0.5110000000000003	0.18581746552857217
Larp6	0.6010000000000004	0.24491135915956688
Taf1	0.4870000000000004	0.17005909389364032
Ddost	0.4950000000000004	0.17531188443861764
Hsp90ab1	0.4820000000000004	0.16677609980302951
Ddx5	0.4310000000000003	0.13328956007879916
Ndufv3	0.5600000000000004	0.21799080761655817
Casp2	0.44500000000000034	0.14248194353250945
Prmt1	0.5660000000000004	0.22193040052529117
Kcnv1	0.6550000000000005	0.2803676953381637
Sec61g	0.6620000000000005	0.28496388706501885
Bmyc	0.5180000000000003	0.19041365725542733
Prdx3	0.43800000000000033	0.1378857518056543
Gid4	0.5700000000000004	0.22455679579777982
Rrp9	0.5040000000000003	0.18122127380171704
Zfand3	0.5680000000000004	0.2232435981615355
Bcan	0.4960000000000004	0.1759684832567398
Supt6	0.6370000000000005	0.2685489166119648
Wbp11	0.5020000000000003	0.1799080761654727
Ppil4	0.5230000000000004	0.19369665134603814
Cnp	0.5640000000000004	0.22061720288904685
Chd6	0.5220000000000004	0.19304005252791598
Uqcrc1	0.45000000000000034	0.14576493762312026
Zfp644	0.5440000000000004	0.20748522652660356
Baalc	0.7330000000000005	0.33158240315169246
Fam107b	0.45600000000000035	0.14970453053185323
Slc39a7	0.5530000000000004	0.21339461588970304
Pabpn1	0.5360000000000004	0.20223243598162627
Atl2	0.43900000000000033	0.13854235062377646
Lrrc7	0.46900000000000036	0.15824031516744136
Cgrrf1	0.5000000000000003	0.17859487852922837
St8sia5	0.46400000000000036	0.15495732107683055
Evi5	0.47400000000000037	0.1615233092580522
Pcyt1b	0.5930000000000004	0.2396585686145896
Tfcp2l1	0.45900000000000035	0.15167432698621974
Otud7b	0.5360000000000004	0.20223243598162627
Lsm4	0.6070000000000004	0.24885095206829985
Psmd10	0.5920000000000004	0.2390019697964674
Tbrg4	0.5020000000000003	0.1799080761654727
Ptpn23	0.4270000000000003	0.1306631648063105
Jmjd8	0.5200000000000004	0.19172685489167166
Ptpmt1	0.46300000000000036	0.1543007222587084
Dnajc28	0.45400000000000035	0.1483913328956089
Ret	0.4040000000000003	0.11556139198950074
Gtf2f1	0.7250000000000005	0.32632961260671517
Gdi1	0.47200000000000036	0.16021011162180784
Mycbp	0.4070000000000003	0.11753118844386723
Eid2	0.7320000000000005	0.3309258043335703
Apoo	0.4840000000000004	0.16808929743927384
Cdc5l	0.6260000000000004	0.261326329612621
Wdr35	0.5640000000000004	0.22061720288904685
Skp1a	0.46600000000000036	0.15627051871307487
Sfxn5	0.5260000000000004	0.19566644780040462
Aggf1	0.5610000000000004	0.21864740643468034
Rab10	0.47400000000000037	0.1615233092580522
Polr1d	0.7040000000000005	0.3125410374261497
Lpgat1	0.5370000000000004	0.20288903479974843
Ipcef1	0.8550000000000006	0.4116874589625964
Rab3gap2	0.5120000000000003	0.18647406434669433
Cyhr1	0.43200000000000033	0.13394615889692132
Lrp10	0.5180000000000003	0.19041365725542733
Penk	0.8550000000000006	0.4116874589625964
Cacna1a	0.43200000000000033	0.13394615889692132
Atxn2l	0.6410000000000005	0.27117531188445343
Lemd3	0.5470000000000004	0.20945502298097005
Osbpl9	0.5430000000000004	0.2068286277084814
Mgat1	0.5390000000000004	0.20420223243599275
Ankrd34a	0.5830000000000004	0.23309258043336795
Lnp	0.43600000000000033	0.13657255416940997
Zfp287	0.46000000000000035	0.1523309258043419
Tmtc4	0.4850000000000004	0.168745896257396
Gspt1	0.43900000000000033	0.13854235062377646
Tspan17	0.4860000000000004	0.16940249507551816
Mrpl42	0.43600000000000033	0.13657255416940997
Flna	0.43700000000000033	0.13722915298753213
Sfpq	0.45000000000000034	0.14576493762312026
Grcc10	0.5250000000000004	0.19500984898228246
Tmbim4	0.45300000000000035	0.14773473407748675
Wdr13	0.5960000000000004	0.24162836506895607
Tceb2	0.4000000000000003	0.11293499671701208
Gart	0.4980000000000004	0.17728168089298413
Akap12	0.5540000000000004	0.2140512147078252
Riok3	0.5340000000000004	0.20091923834538195
Atp11c	0.46700000000000036	0.15692711753119704
Acap2	0.4250000000000003	0.12934996717006617
Kat6b	0.7250000000000005	0.32632961260671517
Impact	0.5760000000000004	0.2284963887065128
Atp6v1c1	0.5190000000000003	0.1910702560735495
Bend6	0.5200000000000004	0.19172685489167166
Rsl1d1	0.8340000000000006	0.397898883782031
Timm44	0.6390000000000005	0.2698621142482091
Rspo3	0.46000000000000035	0.1523309258043419
Pskh1	0.5000000000000003	0.17859487852922837
Timm10	0.6980000000000005	0.3086014445174167
Frzb	0.6070000000000004	0.24885095206829985
Rapgefl1	0.46200000000000035	0.15364412344058623
Cxcl14	0.5280000000000004	0.19697964543664895
Synj2bp	0.5920000000000004	0.2390019697964674
Srgap2	0.46200000000000035	0.15364412344058623
Ccdc30	0.46400000000000036	0.15495732107683055
Cep97	0.5680000000000004	0.2232435981615355
Tnpo3	0.5730000000000004	0.2265265922521463
B3gat2	0.5000000000000003	0.17859487852922837
X2900097C17Rik	0.4170000000000003	0.12409717662508887
Ccnl2	0.4950000000000004	0.17531188443861764
Gabpa	0.5640000000000004	0.22061720288904685
Hspa5	0.5290000000000004	0.1976362442547711
Svip	0.4990000000000004	0.1779382797111063
Itm2c	0.5690000000000004	0.22390019697965766
Cic	0.6070000000000004	0.24885095206829985
Dnajc8	0.46000000000000035	0.1523309258043419
Atxn2	0.5090000000000003	0.18450426789232785
Susd3	0.3950000000000003	0.10965200262640128
Luc7l2	0.44100000000000034	0.13985554826002078
Pi4ka	0.4880000000000004	0.17071569271176248
Exoc7	0.5730000000000004	0.2265265922521463
Rnf11	0.46000000000000035	0.1523309258043419
Lrba	0.7520000000000006	0.34405778069601356
Eef1a2	0.5730000000000004	0.2265265922521463
Trim9	0.6760000000000005	0.2941562705187291
Asic1	0.4870000000000004	0.17005909389364032
Strn3	0.3990000000000003	0.11227839789888992
Zfp804a	0.5590000000000004	0.217334208798436
Cited2	0.3950000000000003	0.10965200262640128
X6330403K07Rik	0.5460000000000004	0.20879842416284788
Cbln4	0.7210000000000005	0.32370321733422647
Nt5m	0.5960000000000004	0.24162836506895607
Mpped2	0.5300000000000004	0.19829284307289327
Map1a	0.7230000000000005	0.32501641497047085
Ap3d1	0.46400000000000036	0.15495732107683055
Klhl9	0.5020000000000003	0.1799080761654727
Lace1	0.44300000000000034	0.14116874589626513
Trpc3	0.46800000000000036	0.1575837163493192
Eef2	0.4980000000000004	0.17728168089298413
Chn1	0.47900000000000037	0.16480630334866303
Tmem40	0.7940000000000006	0.3716349310571444
Mll5	0.5350000000000004	0.2015758371635041
Zfp354c	0.5190000000000003	0.1910702560735495
Hapln1	0.5480000000000004	0.21011162179909224
Vegfa	0.5300000000000004	0.19829284307289327
X2410006H16Rik	0.44000000000000034	0.13919894944189862
Snx12	0.47600000000000037	0.16283650689429652
Ptbp2	0.5660000000000004	0.22193040052529117
Bckdhb	0.6440000000000005	0.2731451083388199
C1qbp	0.6120000000000004	0.25213394615891066
Tmem33	0.4920000000000004	0.17334208798425113
Nfasc	0.6260000000000004	0.261326329612621
Ints1	0.47700000000000037	0.16349310571241868
Arntl	0.6630000000000005	0.28562048588314104
AI593442	0.46800000000000036	0.1575837163493192
Ciapin1	0.5780000000000004	0.22980958634275714
Pithd1	0.6970000000000005	0.3079448456992946
Tmem97	0.4980000000000004	0.17728168089298413
Chchd7	0.6520000000000005	0.27839789888379723
Efnb3	0.4870000000000004	0.17005909389364032
Bloc1s1	0.46100000000000035	0.15298752462246407
Pcna	0.6910000000000005	0.30400525279056156
Cflar	0.4020000000000003	0.11424819435325642
Fam120a	0.44100000000000034	0.13985554826002078
Ndufa12	0.46900000000000036	0.15824031516744136
Zcchc2	0.6070000000000004	0.24885095206829985
Ndufa8	0.5380000000000004	0.2035456336178706
Mcts1	0.5030000000000003	0.18056467498359488
Bicd2	0.46100000000000035	0.15298752462246407
Bcl11b	0.5460000000000004	0.20879842416284788
Aspn	0.2950000000000002	0.04399212081418493
Slc24a2	0.5670000000000004	0.22258699934341333
Cul9	0.47000000000000036	0.15889691398556352
Qdpr	0.6030000000000004	0.2462245567958112
Itga3	0.5140000000000003	0.18778726198293866
Kcnh3	0.8950000000000007	0.4379514116874829
Naa60	0.5570000000000004	0.2160210111621917
Prps1l3	0.5790000000000004	0.2304661851608793
X4921524J17Rik	0.5460000000000004	0.20879842416284788
Tmem151a	0.5660000000000004	0.22193040052529117
Scrg1	0.5400000000000004	0.20485883125411491
Rapgef1	0.43900000000000033	0.13854235062377646
Tspan3	0.36600000000000027	0.09061063690085853
Nrbp1	0.45400000000000035	0.1483913328956089
Spop	0.4280000000000003	0.13131976362443268
Cers2	0.47600000000000037	0.16283650689429652
Tspyl4	0.45800000000000035	0.15101772816809758
Calu	0.5980000000000004	0.2429415627052004
Lyrm2	0.5550000000000004	0.21470781352594737
Kcna2	0.5640000000000004	0.22061720288904685
Slmap	0.6140000000000004	0.253447143795155
Luzp2	0.46200000000000035	0.15364412344058623
Smg5	0.44400000000000034	0.1418253447143873
Sod2	0.4940000000000004	0.17465528562049548
Acads	0.43300000000000033	0.1346027577150435
Slc35b1	0.47100000000000036	0.15955351280368568
Iqcb1	0.5450000000000004	0.20814182534472572
Smarcd3	0.5480000000000004	0.21011162179909224
Pcdhb19	0.3840000000000003	0.10242941562705747
Etv6	0.46300000000000036	0.1543007222587084
Mmadhc	0.47800000000000037	0.16414970453054087
Hist1h2ag	0.36400000000000027	0.08929743926461421
Phldb1	0.5820000000000004	0.23243598161524578
Ip6k2	0.5570000000000004	0.2160210111621917
Sema6d	0.4260000000000003	0.13000656598818833
Dynlt3	0.43700000000000033	0.13722915298753213
Arxes2	0.46300000000000036	0.1543007222587084
Actn4	0.47600000000000037	0.16283650689429652
Klhl12	0.5350000000000004	0.2015758371635041
Ywhaz	0.5540000000000004	0.2140512147078252
Mycl1	0.5860000000000004	0.23506237688773443
Ywhae	0.4210000000000003	0.12672357189757752
Tmem178	0.46200000000000035	0.15364412344058623
BC018507	0.6320000000000005	0.26526592252135395
Mapk14	0.7070000000000005	0.3145108338805162
Golga4	0.46900000000000036	0.15824031516744136
Zfml	0.5080000000000003	0.1838476690742057
Mlh3	0.5510000000000004	0.21208141825345872
Prkaa2	0.5880000000000004	0.23637557452397875
Cltc	0.4000000000000003	0.11293499671701208
X1500009C09Rik	0.4880000000000004	0.17071569271176248
D430019H16Rik	0.5180000000000003	0.19041365725542733
Cdkn2aipnl	0.5550000000000004	0.21470781352594737
Hmgcr	0.6100000000000004	0.25082074852266634
Fam49a	0.5170000000000003	0.18975705843730514
Ubr3	0.4860000000000004	0.16940249507551816
Ifit3	0.4850000000000004	0.168745896257396
Kcnh2	0.6170000000000004	0.2554169402495215
Jak1	0.35300000000000026	0.0820748522652704
Camsap1	0.8830000000000007	0.430072225870017
Npy1r	0.5780000000000004	0.22980958634275714
Dcdc2a	0.4060000000000003	0.11687458962574507
Cmpk1	0.5140000000000003	0.18778726198293866
Atp5e	0.4820000000000004	0.16677609980302951
Ppp1r15b	0.4990000000000004	0.1779382797111063
Gtf2b	0.6750000000000005	0.293499671700607
Abr	0.4840000000000004	0.16808929743927384
Scgb1c1	0.4820000000000004	0.16677609980302951
Zmym3	0.6670000000000005	0.2882468811556297
Zfp330	0.4930000000000004	0.17399868680237332
Zbtb41	0.5590000000000004	0.217334208798436
Pnpla2	0.4920000000000004	0.17334208798425113
Wrnip1	0.43600000000000033	0.13657255416940997
Zfand5	0.6050000000000004	0.24753775443205553
Ing4	0.5520000000000004	0.21273801707158088
Car7	0.6230000000000004	0.25935653315825447
Gpx4	0.4240000000000003	0.128693368351944
Gtf3c2	0.5140000000000003	0.18778726198293866
Ep300	0.4010000000000003	0.11359159553513426
Ndnf	0.5220000000000004	0.19304005252791598
Fnbp1l	0.5770000000000004	0.22915298752463495
Rybp	0.4270000000000003	0.1306631648063105
Mgea5	0.5330000000000004	0.20026263952725978
Comt	0.6500000000000005	0.2770847012475529
Fmnl1	0.47600000000000037	0.16283650689429652
Scn3a	0.7550000000000006	0.3460275771503801
Rfk	0.4070000000000003	0.11753118844386723
Myof	0.45000000000000034	0.14576493762312026
Fam216a	0.5300000000000004	0.19829284307289327
Dpp10	0.8060000000000006	0.3795141168746104
Eif2ak4	0.5130000000000003	0.1871306631648165
Erc2	0.5630000000000004	0.2199606040709247
B4galt4	0.47700000000000037	0.16349310571241868
Ranbp6	0.47400000000000037	0.1615233092580522
Kif13a	0.5110000000000003	0.18581746552857217
Zfp14	0.46500000000000036	0.1556139198949527
Gstm5	0.46000000000000035	0.1523309258043419
Micu1	0.47200000000000036	0.16021011162180784
Serp2	0.4960000000000004	0.1759684832567398
Cox10	0.4850000000000004	0.168745896257396
Abi2	0.5590000000000004	0.217334208798436
Rufy1	0.5450000000000004	0.20814182534472572
Mecp2	0.4130000000000003	0.12147078135260021
Sf3b3	0.5340000000000004	0.20091923834538195
Det1	0.3870000000000003	0.10439921208142397
Pcbd1	0.5240000000000004	0.1943532501641603
Unc5d	0.5680000000000004	0.2232435981615355
Nudt4	0.5560000000000004	0.21536441234406953
Asphd2	0.47900000000000037	0.16480630334866303
Ndst2	0.45300000000000035	0.14773473407748675
Ccni	0.43400000000000033	0.13525935653316565
Dab1	0.5050000000000003	0.1818778726198392
Tomm5	0.45700000000000035	0.1503611293499754
Ccdc101	0.6040000000000004	0.24688115561393337
Kif21b	0.6890000000000005	0.30269205515431724
Sgcb	0.47100000000000036	0.15955351280368568
Cacna2d1	0.6570000000000005	0.281680892974408
Hid1	0.5250000000000004	0.19500984898228246
Map1lc3b	0.44700000000000034	0.14379514116875378
Col4a6	0.3160000000000002	0.057780695994750365
Fbxw7	0.6880000000000005	0.3020354563361951
Slc38a1	0.6330000000000005	0.26592252133947614
Snapin	0.4290000000000003	0.13197636244255484
X1110004E09Rik	0.5570000000000004	0.2160210111621917
Nono	0.45800000000000035	0.15101772816809758
Ier3ip1	0.5440000000000004	0.20748522652660356
Pcbp2	0.5370000000000004	0.20288903479974843
Cmip	0.5410000000000004	0.20551543007223708
Nudc	0.5070000000000003	0.18319107025608353
Spcs1	0.5270000000000004	0.1963230466185268
Rrbp1	0.5360000000000004	0.20223243598162627
X1810055G02Rik	0.4950000000000004	0.17531188443861764
Asxl1	0.6490000000000005	0.2764281024294307
Mknk1	0.5360000000000004	0.20223243598162627
H13	0.5140000000000003	0.18778726198293866
Tnks1bp1	0.5970000000000004	0.24228496388707824
Fam78b	0.5520000000000004	0.21273801707158088
Phax	0.5520000000000004	0.21273801707158088
Fabp7	0.6880000000000005	0.3020354563361951
Smpd1	0.5310000000000004	0.19894944189101543
Hadhb	0.5520000000000004	0.21273801707158088
Anapc7	0.6950000000000005	0.30663164806305027
Mkks	0.5330000000000004	0.20026263952725978
Bms1	0.5540000000000004	0.2140512147078252
AI413582	0.47400000000000037	0.1615233092580522
Bace1	0.4920000000000004	0.17334208798425113
Sart1	0.5820000000000004	0.23243598161524578
Ablim1	0.6680000000000005	0.2889034799737518
Kcnk13	0.5550000000000004	0.21470781352594737
Wsb1	0.7980000000000006	0.3742613263296331
Slc25a46	0.5130000000000003	0.1871306631648165
Tcn2	0.5200000000000004	0.19172685489167166
Sema6a	0.45500000000000035	0.14904793171373107
Ube4b	0.45200000000000035	0.14707813525936458
Son	0.46500000000000036	0.1556139198949527
Lrrc61	0.3880000000000003	0.10505581089954613
Fam210a	0.5180000000000003	0.19041365725542733
Arhgef12	0.4100000000000003	0.11950098489823373
Btbd10	0.5240000000000004	0.1943532501641603
Slc25a26	0.6080000000000004	0.249507550886422
Ipmk	0.5240000000000004	0.1943532501641603
Dvl2	0.5350000000000004	0.2015758371635041
Stk30	0.6390000000000005	0.2698621142482091
Sdhc	0.5590000000000004	0.217334208798436
Tomm40l	0.5670000000000004	0.22258699934341333
Ubac2	0.4280000000000003	0.13131976362443268
Ptpn6	0.48000000000000037	0.1654629021667852
Dohh	0.5000000000000003	0.17859487852922837
Zmat5	0.5280000000000004	0.19697964543664895
Champ1	0.45300000000000035	0.14773473407748675
Naa30	0.4860000000000004	0.16940249507551816
Ranbp1	0.6100000000000004	0.25082074852266634
Isca1	0.4300000000000003	0.132632961260677
Ivns1abp	0.3900000000000003	0.10636900853579045
Pcmtd2	0.46800000000000036	0.1575837163493192
Tmx2	0.45800000000000035	0.15101772816809758
Ank3	0.6620000000000005	0.28496388706501885
Col4a1	0.45500000000000035	0.14904793171373107
Exoc3	0.4910000000000004	0.17268548916612897
Gpt2	0.6500000000000005	0.2770847012475529
Eri3	0.7660000000000006	0.3532501641497238
Camk2b	0.8630000000000007	0.4169402495075737
Smc1a	0.44000000000000034	0.13919894944189862
Wif1	0.4200000000000003	0.12606697307945536
Mbtps1	0.5320000000000004	0.1996060407091376
Tubb2a	0.5570000000000004	0.2160210111621917
X3110043O21Rik	0.5390000000000004	0.20420223243599275
Zcchc18	0.46700000000000036	0.15692711753119704
Ube2w	0.6100000000000004	0.25082074852266634
Flot2	0.46000000000000035	0.1523309258043419
Ramp2	0.4190000000000003	0.1254103742613332
Bcr	0.4000000000000003	0.11293499671701208
Vapb	0.5390000000000004	0.20420223243599275
Zfp598	0.5140000000000003	0.18778726198293866
Srsf11	0.5430000000000004	0.2068286277084814
Hagh	0.5750000000000004	0.22783978988839063
Ilf3	0.45900000000000035	0.15167432698621974
Tpt1	0.47300000000000036	0.16086671043993003
Vcp	0.44400000000000034	0.1418253447143873
Siae	0.5450000000000004	0.20814182534472572
Nalcn	0.3910000000000003	0.10702560735391262
Ola1	0.7830000000000006	0.36441234405780065
Efhd2	0.5800000000000004	0.23112278397900146
Cntnap2	0.4970000000000004	0.17662508207486197
Mob4	0.4980000000000004	0.17728168089298413
Usp46	0.5460000000000004	0.20879842416284788
Capns1	0.4890000000000004	0.17137229152988465
Gm2382	0.5900000000000004	0.23768877216022308
Smad7	0.5010000000000003	0.17925147734735053
X2900052N01Rik	0.46300000000000036	0.1543007222587084
Nefh	0.5380000000000004	0.2035456336178706
Fbxo34	0.4880000000000004	0.17071569271176248
Babam1	0.5040000000000003	0.18122127380171704
Map2k1	0.6530000000000005	0.27905449770191937
Zfp207	0.5620000000000004	0.2193040052528025
Slc7a5	0.5800000000000004	0.23112278397900146
X2810029C07Rik	0.4920000000000004	0.17334208798425113
Ehd1	0.5650000000000004	0.221273801707169
Arfgef1	0.6500000000000005	0.2770847012475529
X4833420G17Rik	0.4950000000000004	0.17531188443861764
Ghitm	0.44700000000000034	0.14379514116875378
Rnf20	0.4820000000000004	0.16677609980302951
Crlf3	0.46600000000000036	0.15627051871307487
Adra2a	0.5250000000000004	0.19500984898228246
Snrpc	0.5730000000000004	0.2265265922521463
Akap8	0.44900000000000034	0.1451083388049981
Apba1	0.6040000000000004	0.24688115561393337
Canx	0.4040000000000003	0.11556139198950074
Fus	0.5620000000000004	0.2193040052528025
Inpp1	0.5440000000000004	0.20748522652660356
Dld	0.4820000000000004	0.16677609980302951
Pls3	0.46100000000000035	0.15298752462246407
Baiap2	1.059999999999994	0.5462902166776354
