	V1_Human_Lymph_Node_filtered_feature_bc_matrix	average
ERMAP	0.49000000000000027	0.28834355828220853
AL512353.1	0.18000000000000002	0.09815950920245393
ZNF691	0.5000000000000002	0.2944785276073619
SLC2A1	0.6800000000000004	0.40490797546012264
SLC2A1-AS1	0.21000000000000005	0.11656441717791406
FAM183A	0.02	0.0
EBNA1BP2	0.6500000000000004	0.3865030674846625
CFAP57	0.060000000000000005	0.024539877300613484
TMEM125	0.02	0.0
C1orf210	0.02	0.0
TIE1	0.5600000000000003	0.33128834355828213
AL139289.2	0.18000000000000002	0.09815950920245393
CDC20	0.7900000000000005	0.47239263803680975
ELOVL1	0.6400000000000003	0.3803680981595091
MED8	0.6000000000000003	0.3558282208588956
SZT2	0.6200000000000003	0.3680981595092024
SZT2-AS1	0.23000000000000007	0.1288343558282208
HYI	0.6500000000000004	0.3865030674846625
PTPRF	0.6000000000000003	0.3558282208588956
KDM4A	0.6000000000000003	0.3558282208588956
KDM4A-AS1	0.15	0.07975460122699381
ST3GAL3	0.5500000000000003	0.32515337423312873
ARTN	0.11999999999999998	0.06134969325153368
AL357079.1	0.05	0.01840490797546011
IPO13	0.6000000000000003	0.3558282208588956
DPH2	0.6000000000000003	0.3558282208588956
ATP6V0B	0.6400000000000003	0.3803680981595091
B4GALT2	0.5400000000000003	0.3190184049079754
CCDC24	0.48000000000000026	0.28220858895705514
SLC6A9	0.3200000000000001	0.18404907975460116
AL139220.2	0.02	0.0
DMAP1	0.6400000000000003	0.3803680981595091
ERI3	0.6100000000000003	0.361963190184049
RNF220	0.6600000000000004	0.39263803680981585
TMEM53	0.4000000000000002	0.23312883435582815
ARMH1	0.6400000000000003	0.3803680981595091
KIF2C	0.6300000000000003	0.3742331288343557
AL592166.1	0.08	0.03680981595092021
BEST4	0.18000000000000002	0.09815950920245393
PLK3	0.6400000000000003	0.3803680981595091
TCTEX1D4	0.02	0.0
BTBD19	0.37000000000000016	0.21472392638036802
PTCH2	0.47000000000000025	0.2760736196319018
EIF2B3	0.5900000000000003	0.34969325153374226
HECTD3	0.5700000000000003	0.33742331288343547
UROD	0.6000000000000003	0.3558282208588956
ZSWIM5	0.3100000000000001	0.17791411042944777
LINC01144	0.18000000000000002	0.09815950920245393
HPDL	0.4200000000000002	0.2453987730061349
MUTYH	0.6100000000000003	0.361963190184049
TOE1	0.5700000000000003	0.33742331288343547
TESK2	0.5300000000000002	0.312883435582822
CCDC163	0.3300000000000001	0.19018404907975453
MMACHC	0.5300000000000002	0.312883435582822
PRDX1	0.6600000000000004	0.39263803680981585
AKR1A1	0.6100000000000003	0.361963190184049
NASP	0.7300000000000004	0.4355828220858895
CCDC17	0.3900000000000002	0.22699386503067479
GPBP1L1	0.6200000000000003	0.3680981595092024
TMEM69	0.6200000000000003	0.3680981595092024
IPP	0.38000000000000017	0.2208588957055214
MAST2	0.6600000000000004	0.39263803680981585
PIK3R3	0.5700000000000003	0.33742331288343547
AL358075.2	0.02	0.0
TSPAN1	0.24000000000000007	0.13496932515337418
POMGNT1	0.6000000000000003	0.3558282208588956
LURAP1	0.20000000000000004	0.11042944785276068
RAD54L	0.5700000000000003	0.33742331288343547
LRRC41	0.6100000000000003	0.361963190184049
UQCRH	0.6100000000000003	0.361963190184049
NSUN4	0.5500000000000003	0.32515337423312873
FAAH	0.4300000000000002	0.2515337423312883
MKNK1	0.6300000000000003	0.3742331288343557
MOB3C	0.6000000000000003	0.3558282208588956
ATPAF1	0.6000000000000003	0.3558282208588956
EFCAB14	0.6400000000000003	0.3803680981595091
CYP4B1	0.21000000000000005	0.11656441717791406
CYP4X1	0.17	0.09202453987730055
CYP4Z1	0.02	0.0
LINC00853	0.02	0.0
PDZK1IP1	0.03	0.006134969325153368
TAL1	0.46000000000000024	0.2699386503067484
AL135960.1	0.02	0.0
STIL	0.5300000000000002	0.312883435582822
CMPK1	0.6700000000000004	0.39877300613496924
LINC01389	0.02	0.0
FOXD2-AS1	0.21000000000000005	0.11656441717791406
FOXD2	0.10999999999999999	0.05521472392638031
TRABD2B	0.05	0.01840490797546011
SLC5A9	0.04	0.01226993865030674
AL109659.2	0.17	0.09202453987730055
SPATA6	0.35000000000000014	0.20245398773006126
AGBL4	0.02	0.0
BEND5	0.5500000000000003	0.32515337423312873
ELAVL4	0.04	0.01226993865030674
DMRTA2	0.04	0.01226993865030674
FAF1	0.6000000000000003	0.3558282208588956
CDKN2C	0.5800000000000003	0.34355828220858886
RNF11	0.6100000000000003	0.361963190184049
TTC39A	0.3200000000000001	0.18404907975460116
EPS15	0.6700000000000004	0.39877300613496924
AC104170.1	0.22000000000000006	0.12269938650306743
OSBPL9	0.6600000000000004	0.39263803680981585
NRDC	0.6700000000000004	0.39877300613496924
AL050343.1	0.18000000000000002	0.09815950920245393
AL050343.2	0.11999999999999998	0.06134969325153368
RAB3B	0.04	0.01226993865030674
TXNDC12	0.6300000000000003	0.3742331288343557
KTI12	0.5100000000000002	0.30061349693251527
BTF3L4	0.6800000000000004	0.40490797546012264
ZFYVE9	0.3300000000000001	0.19018404907975453
CC2D1B	0.5900000000000003	0.34969325153374226
AL513218.1	0.02	0.0
ORC1	0.5300000000000002	0.312883435582822
PRPF38A	0.6300000000000003	0.3742331288343557
TUT4	0.6100000000000003	0.361963190184049
AL591167.1	0.02	0.0
GPX7	0.5800000000000003	0.34355828220858886
SHISAL2A	0.6100000000000003	0.361963190184049
COA7	0.45000000000000023	0.263803680981595
ZYG11B	0.6000000000000003	0.3558282208588956
ZYG11A	0.17	0.09202453987730055
ECHDC2	0.6200000000000003	0.3680981595092024
SCP2	0.6600000000000004	0.39263803680981585
PODN	0.25000000000000006	0.14110429447852754
AL445183.2	0.02	0.0
CPT2	0.5600000000000003	0.33128834355828213
AL606760.2	0.02	0.0
C1orf123	0.6500000000000004	0.3865030674846625
AL606760.3	0.02	0.0
MAGOH	0.6900000000000004	0.411042944785276
AL606760.1	0.12999999999999998	0.06748466257668705
LRP8	0.5800000000000003	0.34355828220858886
LINC01771	0.02	0.0
AC119428.2	0.13999999999999999	0.07361963190184043
GLIS1	0.11999999999999998	0.06134969325153368
NDC1	0.6800000000000004	0.40490797546012264
YIPF1	0.6000000000000003	0.3558282208588956
DIO1	0.02	0.0
HSPB11	0.7200000000000004	0.4294478527607361
LRRC42	0.5600000000000003	0.33128834355828213
TMEM59	0.6100000000000003	0.361963190184049
TCEANC2	0.5400000000000003	0.3190184049079754
AL357673.1	0.07	0.03067484662576685
AL357673.2	0.02	0.0
CYB5RL	0.4400000000000002	0.2576687116564417
MRPL37	0.6500000000000004	0.3865030674846625
SSBP3	0.6500000000000004	0.3865030674846625
SSBP3-AS1	0.060000000000000005	0.024539877300613484
AL161644.1	0.02	0.0
ACOT11	0.20000000000000004	0.11042944785276068
FAM151A	0.48000000000000026	0.28220858895705514
MROH7	0.2800000000000001	0.15950920245398764
TTC4	0.34000000000000014	0.1963190184049079
PARS2	0.3200000000000001	0.18404907975460116
TTC22	0.46000000000000024	0.2699386503067484
LEXM	0.02	0.0
DHCR24	0.5600000000000003	0.33128834355828213
AC096536.1	0.02	0.0
PCSK9	0.02	0.0
USP24	0.6700000000000004	0.39877300613496924
MIR4422HG	0.02	0.0
AC119674.1	0.02	0.0
AC119674.2	0.02	0.0
LINC01767	0.02	0.0
PLPP3	0.6300000000000003	0.3742331288343557
PRKAA2	0.02	0.0
DAB1	0.08	0.03680981595092021
OMA1	0.5800000000000003	0.34355828220858886
TACSTD2	0.24000000000000007	0.13496932515337418
MYSM1	0.6200000000000003	0.3680981595092024
AL136985.3	0.05	0.01840490797546011
JUN	0.6400000000000003	0.3803680981595091
LINC01135	0.02	0.0
AL136985.2	0.02	0.0
AC105277.1	0.10999999999999999	0.05521472392638031
LINC01358	0.26000000000000006	0.1472392638036809
AC093424.1	0.02	0.0
FGGY	0.4100000000000002	0.23926380368098152
HOOK1	0.47000000000000025	0.2760736196319018
CYP2J2	0.10999999999999999	0.05521472392638031
LINC01748	0.02	0.0
NFIA	0.5900000000000003	0.34969325153374226
NFIA-AS2	0.060000000000000005	0.024539877300613484
TM2D1	0.6200000000000003	0.3680981595092024
AC099791.2	0.2900000000000001	0.16564417177914104
PATJ	0.5300000000000002	0.312883435582822
L1TD1	0.25000000000000006	0.14110429447852754
KANK4	0.02	0.0
USP1	0.6200000000000003	0.3680981595092024
DOCK7	0.47000000000000025	0.2760736196319018
AC103923.1	0.02	0.0
ATG4C	0.6000000000000003	0.3558282208588956
FOXD3-AS1	0.02	0.0
ALG6	0.6000000000000003	0.3558282208588956
ITGB3BP	0.6200000000000003	0.3680981595092024
EFCAB7	0.4400000000000002	0.2576687116564417
PGM1	0.5600000000000003	0.33128834355828213
ROR1	0.24000000000000007	0.13496932515337418
ROR1-AS1	0.02	0.0
AL445205.1	0.02	0.0
UBE2U	0.02	0.0
CACHD1	0.4100000000000002	0.23926380368098152
RAVER2	0.4300000000000002	0.2515337423312883
JAK1	0.6400000000000003	0.3803680981595091
AL357078.3	0.08	0.03680981595092021
AK4	0.2700000000000001	0.15337423312883428
DNAJC6	0.18000000000000002	0.09815950920245393
LEPROT	0.6200000000000003	0.3680981595092024
LEPR	0.49000000000000027	0.28834355828220853
AL513493.1	0.02	0.0
PDE4B	0.7200000000000004	0.4294478527607361
SGIP1	0.18000000000000002	0.09815950920245393
TCTEX1D1	0.04	0.01226993865030674
INSL5	0.02	0.0
WDR78	0.3100000000000001	0.17791411042944777
MIER1	0.6000000000000003	0.3558282208588956
SLC35D1	0.5700000000000003	0.33742331288343547
IL23R	0.02	0.0
IL12RB2	0.26000000000000006	0.1472392638036809
SERBP1	0.6100000000000003	0.361963190184049
GADD45A	0.6800000000000004	0.40490797546012264
GNG12	0.5700000000000003	0.33742331288343547
DIRAS3	0.12999999999999998	0.06748466257668705
WLS	0.5500000000000003	0.32515337423312873
DEPDC1	0.5300000000000002	0.312883435582822
DEPDC1-AS1	0.02	0.0
LRRC7	0.02	0.0
LRRC40	0.5500000000000003	0.32515337423312873
SRSF11	0.6300000000000003	0.3742331288343557
ANKRD13C	0.5700000000000003	0.33742331288343547
HHLA3	0.47000000000000025	0.2760736196319018
CTH	0.25000000000000006	0.14110429447852754
AL354872.2	0.11999999999999998	0.06134969325153368
PTGER3	0.37000000000000016	0.21472392638036802
ZRANB2	0.6300000000000003	0.3742331288343557
NEGR1	0.2800000000000001	0.15950920245398764
LRRIQ3	0.20000000000000004	0.11042944785276068
FPGT	0.46000000000000024	0.2699386503067484
FPGT-TNNI3K	0.07	0.03067484662576685
TNNI3K	0.02	0.0
ERICH3	0.16	0.08588957055214719
AC135803.1	0.24000000000000007	0.13496932515337418
CRYZ	0.5900000000000003	0.34969325153374226
TYW3	0.5700000000000003	0.33742331288343547
SLC44A5	0.02	0.0
ACADM	0.6700000000000004	0.39877300613496924
RABGGTB	0.6300000000000003	0.3742331288343557
MSH4	0.05	0.01840490797546011
ST6GALNAC3	0.35000000000000014	0.20245398773006126
AC104458.1	0.02	0.0
ST6GALNAC5	0.2700000000000001	0.15337423312883428
PIGK	0.5800000000000003	0.34355828220858886
AK5	0.36000000000000015	0.20858895705521466
AC118549.1	0.6100000000000003	0.361963190184049
USP33	0.6300000000000003	0.3742331288343557
MIGA1	0.5400000000000003	0.3190184049079754
NEXN-AS1	0.02	0.0
NEXN	0.38000000000000017	0.2208588957055214
FUBP1	0.7000000000000004	0.41717791411042937
DNAJB4	0.5400000000000003	0.3190184049079754
GIPC2	0.2700000000000001	0.15337423312883428
AC103591.3	0.6200000000000003	0.3680981595092024
PTGFR	0.37000000000000016	0.21472392638036802
IFI44L	0.7700000000000005	0.460122699386503
IFI44	0.7400000000000004	0.4417177914110429
ADGRL4	0.5600000000000003	0.33128834355828213
LINC01781	0.6400000000000003	0.3803680981595091
ADGRL2	0.48000000000000026	0.28220858895705514
LINC01725	0.02	0.0
TTLL7	0.25000000000000006	0.14110429447852754
AL359504.2	0.4100000000000002	0.23926380368098152
PRKACB	0.6100000000000003	0.361963190184049
SAMD13	0.12999999999999998	0.06748466257668705
GNG5	0.7000000000000004	0.41717791411042937
SPATA1	0.3900000000000002	0.22699386503067479
CTBS	0.5900000000000003	0.34969325153374226
SSX2IP	0.5000000000000002	0.2944785276073619
LPAR3	0.02	0.0
MCOLN2	0.6700000000000004	0.39877300613496924
WDR63	0.02	0.0
MCOLN3	0.10999999999999999	0.05521472392638031
SYDE2	0.13999999999999999	0.07361963190184043
C1orf52	0.6100000000000003	0.361963190184049
BCL10	0.5700000000000003	0.33742331288343547
AL078459.1	0.02	0.0
DDAH1	0.4200000000000002	0.2453987730061349
AL360219.1	0.02	0.0
AC092807.3	0.04	0.01226993865030674
AC092807.2	0.09	0.04294478527607358
CYR61	0.7200000000000004	0.4294478527607361
ZNHIT6	0.5800000000000003	0.34355828220858886
COL24A1	0.24000000000000007	0.13496932515337418
AL136382.1	0.16	0.08588957055214719
ODF2L	0.6100000000000003	0.361963190184049
AL356270.1	0.02	0.0
AL049597.2	0.20000000000000004	0.11042944785276068
SH3GLB1	0.6400000000000003	0.3803680981595091
SELENOF	0.6100000000000003	0.361963190184049
HS2ST1	0.6400000000000003	0.3803680981595091
AC093155.3	0.060000000000000005	0.024539877300613484
LINC01140	0.13999999999999999	0.07361963190184043
LMO4	0.6600000000000004	0.39263803680981585
PKN2-AS1	0.04	0.01226993865030674
PKN2	0.6000000000000003	0.3558282208588956
GTF2B	0.5600000000000003	0.33128834355828213
KYAT3	0.5400000000000003	0.3190184049079754
RBMXL1	0.5800000000000003	0.34355828220858886
GBP3	0.5600000000000003	0.33128834355828213
GBP1	0.7500000000000004	0.44785276073619623
GBP2	0.7200000000000004	0.4294478527607361
GBP7	0.02	0.0
GBP4	0.6900000000000004	0.411042944785276
AC099063.4	0.36000000000000015	0.20858895705521466
GBP5	0.7300000000000004	0.4355828220858895
GBP6	0.02	0.0
LRRC8B	0.5300000000000002	0.312883435582822
LRRC8C-DT	0.3100000000000001	0.17791411042944777
LRRC8C	0.6000000000000003	0.3558282208588956
AC099568.2	0.4200000000000002	0.2453987730061349
LRRC8D	0.5800000000000003	0.34355828220858886
AL391497.1	0.02	0.0
ZNF326	0.5900000000000003	0.34969325153374226
ZNF644	0.6100000000000003	0.361963190184049
HFM1	0.16	0.08588957055214719
CDC7	0.5600000000000003	0.33128834355828213
TGFBR3	0.5400000000000003	0.3190184049079754
EPHX4	0.02	0.0
BTBD8	0.26000000000000006	0.1472392638036809
AC104836.1	0.09	0.04294478527607358
GLMN	0.5400000000000003	0.3190184049079754
GFI1	0.5400000000000003	0.3190184049079754
EVI5	0.48000000000000026	0.28220858895705514
FAM69A	0.5600000000000003	0.33128834355828213
TMED5	0.6600000000000004	0.39263803680981585
CCDC18	0.5100000000000002	0.30061349693251527
DR1	0.7000000000000004	0.41717791411042937
FNBP1L	0.4200000000000002	0.2453987730061349
BCAR3	0.5900000000000003	0.34969325153374226
AL109613.1	0.02	0.0
DNTTIP2	0.6300000000000003	0.3742331288343557
GCLM	0.5400000000000003	0.3190184049079754
ABCA4	0.16	0.08588957055214719
ARHGAP29	0.5100000000000002	0.30061349693251527
ABCD3	0.5800000000000003	0.34355828220858886
F3	0.37000000000000016	0.21472392638036802
SLC44A3	0.17	0.09202453987730055
CNN3	0.6500000000000004	0.3865030674846625
AC105942.1	0.3300000000000001	0.19018404907975453
ALG14	0.5100000000000002	0.30061349693251527
TMEM56	0.3300000000000001	0.19018404907975453
TMEM56-RWDD3	0.02	0.0
AC092802.1	0.02	0.0
RWDD3	0.25000000000000006	0.14110429447852754
AC092802.2	0.02	0.0
PTBP2	0.6300000000000003	0.3742331288343557
DPYD	0.5600000000000003	0.33128834355828213
SNX7	0.34000000000000014	0.1963190184049079
PLPPR4	0.12999999999999998	0.06748466257668705
PALMD	0.35000000000000014	0.20245398773006126
AGL	0.5700000000000003	0.33742331288343547
AC118553.1	0.15	0.07975460122699381
SLC35A3	0.5900000000000003	0.34969325153374226
MFSD14A	0.5200000000000002	0.3067484662576686
SASS6	0.5100000000000002	0.30061349693251527
TRMT13	0.5800000000000003	0.34355828220858886
LRRC39	0.25000000000000006	0.14110429447852754
DBT	0.5300000000000002	0.312883435582822
RTCA-AS1	0.060000000000000005	0.024539877300613484
RTCA	0.5900000000000003	0.34969325153374226
CDC14A	0.5500000000000003	0.32515337423312873
GPR88	0.060000000000000005	0.024539877300613484
VCAM1	0.8100000000000005	0.4846625766871165
EXTL2	0.45000000000000023	0.263803680981595
AC104506.1	0.16	0.08588957055214719
SLC30A7	0.5900000000000003	0.34969325153374226
DPH5	0.5800000000000003	0.34355828220858886
AC093157.2	0.19000000000000003	0.10429447852760731
AC093157.1	0.5900000000000003	0.34969325153374226
AL109741.1	0.02	0.0
S1PR1	0.6300000000000003	0.3742331288343557
LINC01307	0.02	0.0
RNPC3	0.5800000000000003	0.34355828220858886
AMY2B	0.5900000000000003	0.34969325153374226
PRMT6	0.5200000000000002	0.3067484662576686
NTNG1	0.19000000000000003	0.10429447852760731
VAV3	0.5800000000000003	0.34355828220858886
VAV3-AS1	0.18000000000000002	0.09815950920245393
AL390036.1	0.15	0.07975460122699381
SLC25A24	0.5300000000000002	0.312883435582822
AL359258.2	0.23000000000000007	0.1288343558282208
FAM102B	0.6200000000000003	0.3680981595092024
HENMT1	0.5200000000000002	0.3067484662576686
PRPF38B	0.6400000000000003	0.3803680981595091
FNDC7	0.02	0.0
STXBP3	0.5900000000000003	0.34969325153374226
SPATA42	0.02	0.0
GPSM2	0.47000000000000025	0.2760736196319018
CLCC1	0.6000000000000003	0.3558282208588956
WDR47	0.46000000000000024	0.2699386503067484
TAF13	0.5700000000000003	0.33742331288343547
AL356488.3	0.17	0.09202453987730055
TMEM167B	0.6100000000000003	0.361963190184049
AL356488.2	0.36000000000000015	0.20858895705521466
C1orf194	0.02	0.0
KIAA1324	0.49000000000000027	0.28834355828220853
SARS	0.6300000000000003	0.3742331288343557
CELSR2	0.38000000000000017	0.2208588957055214
PSRC1	0.4200000000000002	0.2453987730061349
MYBPHL	0.02	0.0
SORT1	0.46000000000000024	0.2699386503067484
PSMA5	0.6200000000000003	0.3680981595092024
SYPL2	0.25000000000000006	0.14110429447852754
ATXN7L2	0.5200000000000002	0.3067484662576686
CYB561D1	0.5900000000000003	0.34969325153374226
AMIGO1	0.45000000000000023	0.263803680981595
GPR61	0.02	0.0
GNAI3	0.6700000000000004	0.39877300613496924
GNAT2	0.02	0.0
AMPD2	0.6400000000000003	0.3803680981595091
GSTM4	0.48000000000000026	0.28220858895705514
GSTM2	0.26000000000000006	0.1472392638036809
AC000032.1	0.02	0.0
GSTM5	0.12999999999999998	0.06748466257668705
GSTM3	0.49000000000000027	0.28834355828220853
CSF1	0.6600000000000004	0.39263803680981585
AHCYL1	0.6300000000000003	0.3742331288343557
STRIP1	0.5900000000000003	0.34969325153374226
AL160006.1	0.45000000000000023	0.263803680981595
ALX3	0.02	0.0
UBL4B	0.02	0.0
LINC02586	0.02	0.0
KCNC4	0.5200000000000002	0.3067484662576686
RBM15-AS1	0.16	0.08588957055214719
RBM15	0.6000000000000003	0.3558282208588956
SLC16A4	0.2900000000000001	0.16564417177914104
AL355488.1	0.5400000000000003	0.3190184049079754
LAMTOR5	0.6400000000000003	0.3803680981595091
PROK1	0.02	0.0
KCNA2	0.35000000000000014	0.20245398773006126
AL365361.1	0.6600000000000004	0.39263803680981585
KCNA3	0.3900000000000002	0.22699386503067479
CD53	0.5500000000000003	0.32515337423312873
AL360270.1	0.16	0.08588957055214719
LRIF1	0.5900000000000003	0.34969325153374226
AL360270.3	0.060000000000000005	0.024539877300613484
DRAM2	0.7100000000000004	0.42331288343558277
CEPT1	0.6500000000000004	0.3865030674846625
AL355816.1	0.34000000000000014	0.1963190184049079
AL355816.2	0.5800000000000003	0.34355828220858886
DENND2D	0.6600000000000004	0.39263803680981585
CHI3L2	0.6800000000000004	0.40490797546012264
PIFO	0.11999999999999998	0.06134969325153368
OVGP1	0.46000000000000024	0.2699386503067484
WDR77	0.6700000000000004	0.39877300613496924
ATP5PB	0.6800000000000004	0.40490797546012264
C1orf162	0.6600000000000004	0.39263803680981585
TMIGD3	0.15	0.07975460122699381
ADORA3	0.13999999999999999	0.07361963190184043
RAP1A	0.6500000000000004	0.3865030674846625
LINC01160	0.03	0.006134969325153368
DDX20	0.5600000000000003	0.33128834355828213
KCND3	0.26000000000000006	0.1472392638036809
LINC01750	0.04	0.01226993865030674
CTTNBP2NL	0.5500000000000003	0.32515337423312873
WNT2B	0.26000000000000006	0.1472392638036809
AL354760.1	0.12999999999999998	0.06748466257668705
ST7L	0.5200000000000002	0.3067484662576686
CAPZA1	0.6900000000000004	0.411042944785276
MOV10	0.6700000000000004	0.39877300613496924
RHOC	0.6100000000000003	0.361963190184049
PPM1J	0.4100000000000002	0.23926380368098152
FAM19A3	0.11999999999999998	0.06134969325153368
LINC01356	0.02	0.0
AL390729.1	0.19000000000000003	0.10429447852760731
SLC16A1	0.5400000000000003	0.3190184049079754
SLC16A1-AS1	0.5000000000000002	0.2944785276073619
AL357055.3	0.02	0.0
LRIG2	0.6000000000000003	0.3558282208588956
MAGI3	0.38000000000000017	0.2208588957055214
PHTF1	0.5500000000000003	0.32515337423312873
RSBN1	0.6100000000000003	0.361963190184049
PTPN22	0.6200000000000003	0.3680981595092024
AP4B1-AS1	0.02	0.0
BCL2L15	0.2800000000000001	0.15950920245398764
AP4B1	0.6600000000000004	0.39263803680981585
