	melanoma.tsv	average
ZNF317	0.43200000000000033	0.27511196417147615
TIMP4	0.21800000000000017	0.13819577735125316
KIF7	0.21000000000000016	0.13307741522713265
SDC1	0.5340000000000004	0.34037108125401233
ITPK1	0.7910000000000006	0.504798464491383
NUDT16L1	0.4270000000000003	0.2719129878439009
LINC00926	0.36000000000000026	0.22904670505439179
SEC31B	0.23600000000000018	0.14971209213052425
DDR2	0.3860000000000003	0.24568138195778338
CCDC88B	0.4170000000000003	0.26551503518875025
GSTP1	0.4050000000000003	0.25783749200256956
HLA-A	0.45600000000000035	0.29046705054383765
EFEMP2	0.4240000000000003	0.2699936020473557
C1orf43	0.44800000000000034	0.28534868841971717
DDIAS	0.4310000000000003	0.2744721689059611
IDS	0.5300000000000004	0.3378119001919521
CXCR4	0.4970000000000004	0.31669865642995515
LRRC20	0.20000000000000015	0.12667946257198204
VAMP3	0.4960000000000004	0.3160588611644401
SF3B3	0.4260000000000003	0.27127319257838584
FSTL1	0.34900000000000025	0.22200895713372612
BPTF	0.4900000000000004	0.3122200895713497
PTGES3	0.5470000000000004	0.34868841970570813
TMEM43	0.4880000000000004	0.31094049904031956
STK10	0.4850000000000004	0.3090211132437744
COX4I1	0.5700000000000004	0.36340371081255457
RASSF4	0.3890000000000003	0.24760076775432854
CNBP	0.4310000000000003	0.2744721689059611
PEX16	0.44800000000000034	0.28534868841971717
GLUL	0.44700000000000034	0.2847088931542021
CASP1	0.4170000000000003	0.26551503518875025
TAX1BP1	0.47300000000000036	0.30134357005759366
ACO1	0.35900000000000026	0.22840690978887673
MS4A6A	0.4100000000000003	0.2610364683301448
WBP4	0.3790000000000003	0.24120281509917796
HLA-DPB1	0.3090000000000002	0.19641714651312367
ELL2	0.4930000000000004	0.3141394753678949
CD74	0.5550000000000004	0.35380678182982866
CCNL1	0.4820000000000004	0.30710172744722924
SAP25	0.43600000000000033	0.2776711452335364
PCMTD2	0.4820000000000004	0.30710172744722924
ACSL1	0.44800000000000034	0.28534868841971717
ICE2	0.3820000000000003	0.24312220089572312
SBNO1	0.34600000000000025	0.22008957133718093
ARGLU1	0.35500000000000026	0.2258477287268165
OAS2	0.35600000000000026	0.22648752399233155
SPTSSA	0.47200000000000036	0.3007037747920786
BLCAP	0.46900000000000036	0.29878438899553345
CYBA	0.5260000000000004	0.33525271912989185
CSTF3	0.4850000000000004	0.3090211132437744
TSPAN9	0.6120000000000004	0.3902751119641871
PCBP1-AS1	0.3180000000000002	0.20217530390275923
MAP3K11	0.5220000000000004	0.33269353806783164
ENPP2	0.4970000000000004	0.31669865642995515
LAMTOR5	0.5560000000000004	0.3544465770953437
GLUD1	0.4080000000000003	0.2597568777991147
APOC1	0.5170000000000003	0.3294945617402563
TMEM256	0.4840000000000004	0.30838131797825935
NCAPH2	0.46400000000000036	0.2955854126679581
FCRL1	0.9690000000000007	0.6186820217530639
FAM105A	0.3160000000000002	0.2008957133717291
MAGT1	0.45900000000000035	0.2923864363403828
DNAJC4	0.4120000000000003	0.262316058861175
C4B	0.6080000000000004	0.38771593090212686
ATXN10	0.4250000000000003	0.2706333973128707
RREB1	0.3760000000000003	0.23928342930263277
MCAM	1.1579999999999833	0.7396033269353991
ADAM15	0.4310000000000003	0.2744721689059611
SCARF1	0.23100000000000018	0.14651311580294893
CHD4	0.45700000000000035	0.2911068458093527
ATAD3A	0.5790000000000004	0.3691618682021901
SLC17A9	0.5730000000000004	0.36532309660909973
KMT2A	0.3970000000000003	0.252719129878449
MAGEH1	0.4050000000000003	0.25783749200256956
TRIOBP	0.47600000000000037	0.30326295585413887
CCND3	0.3760000000000003	0.23928342930263277
PVRL2	0.43900000000000033	0.2795905310300816
FBXW4	0.4300000000000003	0.27383237364044605
EIF1AX	0.45700000000000035	0.2911068458093527
LEF1	0.4820000000000004	0.30710172744722924
PER2	0.2640000000000002	0.16762635956494593
STRAP	0.34600000000000025	0.22008957133718093
MYO10	0.47200000000000036	0.3007037747920786
TRPC4AP	0.3840000000000003	0.24440179142675325
PAPD4	0.3750000000000003	0.2386436340371177
IGFBP4	0.4290000000000003	0.273192578374931
MAF	0.4200000000000003	0.26743442098529546
JTB	0.4850000000000004	0.3090211132437744
C9orf91	0.3970000000000003	0.252719129878449
PFDN5	0.44200000000000034	0.2815099168266268
EIF3B	0.6210000000000004	0.39603326935382266
TRO	0.3800000000000003	0.241842610364693
SNHG5	0.5610000000000004	0.357645553422919
RBM38	0.3780000000000003	0.24056301983366288
ZNF627	0.34200000000000025	0.2175303902751207
DSCC1	0.43400000000000033	0.2763915547025063
SYNM	0.43800000000000033	0.2789507357645665
MBD2	0.43400000000000033	0.2763915547025063
JADE2	0.44100000000000034	0.28087012156111174
NRF1	0.2780000000000002	0.17658349328215678
PALLD	0.44100000000000034	0.28087012156111174
CHD8	0.4090000000000003	0.26039667306462977
SPTAN1	0.4150000000000003	0.26423544465772014
LZTFL1	0.34800000000000025	0.22136916186821107
PLA2G16	0.4850000000000004	0.3090211132437744
ZNF354A	0.34300000000000025	0.21817018554063575
APRT	0.4050000000000003	0.25783749200256956
CXCL14	0.47900000000000037	0.30518234165068403
LIFR	0.33900000000000025	0.2156110044785755
TGFB1	0.46000000000000035	0.29302623160589786
IL16	0.7330000000000005	0.4676903390915095
ANXA1	0.8390000000000006	0.535508637236106
MZT2B	0.5760000000000004	0.36724248240564494
EML4	0.3180000000000002	0.20217530390275923
IFI27	0.5470000000000004	0.34868841970570813
TNFRSF10A	0.34300000000000025	0.21817018554063575
PDCD2	0.47200000000000036	0.3007037747920786
NUP35	0.44400000000000034	0.2827895073576569
DEPDC1	0.46000000000000035	0.29302623160589786
CASP8	0.36300000000000027	0.23096609085093697
MS4A1	0.7600000000000006	0.48496481126041613
LAPTM5	0.6740000000000005	0.4299424184261209
TNPO3	0.36900000000000027	0.23480486244402735
LSM14B	0.3910000000000003	0.24888035828535868
GAPDH	0.46200000000000035	0.294305822136928
RASA4B	0.4190000000000003	0.2667946257197804
TIMP1	0.5260000000000004	0.33525271912989185
TMEM106C	0.5290000000000004	0.33717210492643707
AGO2	0.4080000000000003	0.2597568777991147
LGI4	0.5440000000000004	0.34676903390916297
MCM7	0.44700000000000034	0.2847088931542021
IQSEC1	0.32300000000000023	0.20537428023033452
C19orf53	0.45000000000000034	0.2866282789507473
PRPF31	0.4290000000000003	0.273192578374931
COL6A3	0.5670000000000004	0.36148432501600936
FLI1	0.34700000000000025	0.220729366602696
PIEZO1	0.47900000000000037	0.30518234165068403
SLC30A6	0.4110000000000003	0.2616762635956599
P4HB	0.6570000000000005	0.41906589891236484
PRPF19	0.4280000000000003	0.27255278310941594
TOLLIP	0.5490000000000004	0.3499680102367383
RBM39	0.45800000000000035	0.29174664107486775
ZSWIM7	0.3880000000000003	0.2469609724888135
VPS13C	0.4860000000000004	0.30966090850928946
MAN1A2	0.4260000000000003	0.27127319257838584
TJP1	0.3740000000000003	0.23800383877160264
FASN	0.6660000000000005	0.42482405630200043
LAG3	0.5150000000000003	0.3282149712092262
UBE2M	0.4300000000000003	0.27383237364044605
MOB1A	0.4250000000000003	0.2706333973128707
RBM12	0.5180000000000003	0.3301343570057714
LY6E	0.3910000000000003	0.24888035828535868
C4orf48	0.47800000000000037	0.304542546385169
LGALS3	0.4820000000000004	0.30710172744722924
GOLGA8A	0.44200000000000034	0.2815099168266268
H1FX	0.44900000000000034	0.2859884836852322
ADIPOQ	0.1540000000000001	0.09724888035828924
INSR	0.45500000000000035	0.2898272552783226
XIAP	0.45700000000000035	0.2911068458093527
CBX2	0.47600000000000037	0.30326295585413887
DTNBP1	0.36700000000000027	0.2335252719129972
PCSK7	0.4250000000000003	0.2706333973128707
TRIM47	0.4190000000000003	0.2667946257197804
COL1A2	0.5090000000000003	0.32437619961613584
PPP2R1A	0.4860000000000004	0.30966090850928946
HSD11B1	0.3920000000000003	0.24952015355087373
RSRP1	0.3860000000000003	0.24568138195778338
TCEB3	0.33400000000000024	0.21241202815100022
LMO4	0.4090000000000003	0.26039667306462977
SOD1	0.46100000000000035	0.29366602687141297
FAM208A	0.35200000000000026	0.2239283429302713
CBX6	0.47400000000000037	0.3019833653231087
HLA-C	0.5130000000000003	0.32693538067819605
KLHL42	0.44200000000000034	0.2815099168266268
CMTR2	0.36300000000000027	0.23096609085093697
SZRD1	0.6580000000000005	0.4197056941778799
EIF1AD	0.3130000000000002	0.1989763275751839
CDC37	0.4120000000000003	0.262316058861175
VASN	0.3730000000000003	0.23736404350608759
SPARCL1	0.6080000000000004	0.38771593090212686
HM13	0.4900000000000004	0.3122200895713497
CROT	0.34900000000000025	0.22200895713372612
NCF1	0.5150000000000003	0.3282149712092262
RAB11A	0.5150000000000003	0.3282149712092262
ALG8	0.3800000000000003	0.241842610364693
SLCO3A1	0.4020000000000003	0.25591810620602434
ZWILCH	0.3730000000000003	0.23736404350608759
ARL5B	0.3890000000000003	0.24760076775432854
ANO9	0.4210000000000003	0.2680742162508105
KHDRBS3	0.44100000000000034	0.28087012156111174
ZNF496	0.3780000000000003	0.24056301983366288
CYFIP2	0.35300000000000026	0.22456813819578636
FNBP1L	0.45500000000000035	0.2898272552783226
SEPT9	0.43800000000000033	0.2789507357645665
ARL8B	0.5140000000000003	0.32757517594371116
CNPY3	0.47200000000000036	0.3007037747920786
SLC52A2	0.4290000000000003	0.273192578374931
SPATA20	0.4000000000000003	0.25463851567499424
RCN2	0.44600000000000034	0.284069097888687
UBA7	0.7790000000000006	0.4971209213052023
CCDC6	0.3150000000000002	0.20025591810621404
LUC7L	0.46900000000000036	0.29878438899553345
DNAJC5	0.47400000000000037	0.3019833653231087
SMG7	0.43200000000000033	0.27511196417147615
POLI	0.3940000000000003	0.25079974408190386
CCNG2	0.34800000000000025	0.22136916186821107
CTD-3252C9.4	0.3700000000000003	0.2354446577095424
DDB1	0.5170000000000003	0.3294945617402563
LRP1	0.4040000000000003	0.25719769673705445
DDX5	0.4290000000000003	0.273192578374931
SHC1	0.4960000000000004	0.3160588611644401
FKBP1A	0.5590000000000004	0.3563659628918889
SAR1A	0.4010000000000003	0.2552783109405093
UBL3	0.5460000000000004	0.3480486244401931
MRPS34	0.4840000000000004	0.30838131797825935
THBS1	0.5220000000000004	0.33269353806783164
PLEKHM2	0.46300000000000036	0.29494561740244307
SPNS3	0.2480000000000002	0.15738963531670497
ARHGAP27	0.3950000000000003	0.2514395393474189
PRPF4B	0.4160000000000003	0.2648752399232352
CIC	0.4310000000000003	0.2744721689059611
CYB5R4	0.35200000000000026	0.2239283429302713
PRCP	0.3890000000000003	0.24760076775432854
HNRNPH1	0.4270000000000003	0.2719129878439009
POLR2C	0.4840000000000004	0.30838131797825935
NDUFA6	0.5490000000000004	0.3499680102367383
PCDHB13	0.34000000000000025	0.21625079974409056
CXCL13	0.6540000000000005	0.4171465131158197
CAV2	0.5170000000000003	0.3294945617402563
TIMM23	0.3920000000000003	0.24952015355087373
PIDD1	0.4000000000000003	0.25463851567499424
EGR2	0.36600000000000027	0.23288547664748216
MGEA5	0.44600000000000034	0.284069097888687
TMSB4X	0.6220000000000004	0.3966730646193377
SPP1	0.7150000000000005	0.4561740243122384
NUDT16	0.43500000000000033	0.27703134996802137
SF3A3	0.45500000000000035	0.2898272552783226
COX6B1	0.44700000000000034	0.2847088931542021
SIK2	0.35700000000000026	0.2271273192578466
S100A9	0.46900000000000036	0.29878438899553345
CCL13	0.1380000000000001	0.08701215611004827
MADD	0.45200000000000035	0.2879078694817774
GTSF1	0.44100000000000034	0.28087012156111174
TCF4	0.45400000000000035	0.28918746001280754
RBM5	0.36200000000000027	0.23032629558542192
RSRC2	0.45100000000000035	0.2872680742162623
KDELR1	0.44300000000000034	0.28214971209214185
SSR2	0.33500000000000024	0.21305182341651527
RHBDD2	0.4010000000000003	0.2552783109405093
GPR34	0.32000000000000023	0.20345489443378934
CYC1	0.4090000000000003	0.26039667306462977
ZNF467	0.3900000000000003	0.24824056301984362
COX7C	0.6430000000000005	0.410108765195154
CORO1A	0.8540000000000006	0.5451055662188319
KLF6	0.3870000000000003	0.24632117722329844
TPT1	0.4090000000000003	0.26039667306462977
NT5C	0.45800000000000035	0.29174664107486775
AEBP1	0.44000000000000034	0.2802303262955967
MEOX1	0.25500000000000017	0.1618682021753104
OGFOD3	0.4190000000000003	0.2667946257197804
PTPN11	0.32900000000000024	0.2092130518234249
HLA-DRB5	0.5160000000000003	0.32885476647474127
LCP1	0.3930000000000003	0.2501599488163888
ELOVL1	0.47500000000000037	0.3026231605886238
TMEM51	0.4040000000000003	0.25719769673705445
LAMC1	0.3990000000000003	0.2539987204094792
SPNS2	0.2950000000000002	0.18746001279591282
KCNAB1	0.35600000000000026	0.22648752399233155
TUBB6	0.4850000000000004	0.3090211132437744
HMGN2	0.45400000000000035	0.28918746001280754
AQP1	0.4080000000000003	0.2597568777991147
SNRPC	0.5440000000000004	0.34676903390916297
AKR1C2	0.3130000000000002	0.1989763275751839
PARP16	0.4290000000000003	0.273192578374931
CNIH1	0.4840000000000004	0.30838131797825935
TACC1	0.3920000000000003	0.24952015355087373
COX6A1	0.4290000000000003	0.273192578374931
EXOSC8	0.46200000000000035	0.294305822136928
HLA-DRA	0.5560000000000004	0.3544465770953437
SCARB2	0.47300000000000036	0.30134357005759366
SLC30A5	0.4850000000000004	0.3090211132437744
GALE	0.36200000000000027	0.23032629558542192
SMAD5	0.4300000000000003	0.27383237364044605
F13A1	0.3890000000000003	0.24760076775432854
APOE	0.48000000000000037	0.3058221369161991
FTL	0.48000000000000037	0.3058221369161991
GID8	0.35800000000000026	0.22776711452336165
PLA2G12A	0.43600000000000033	0.2776711452335364
FNBP4	0.3850000000000003	0.2450415866922683
PEF1	0.5230000000000004	0.3333333333333467
DSTN	0.5410000000000004	0.34484964811261776
C14orf1	0.4100000000000003	0.2610364683301448
CD163	0.45500000000000035	0.2898272552783226
CAPZB	0.4910000000000004	0.3128598848368648
NCL	0.47300000000000036	0.30134357005759366
SMG1	0.3890000000000003	0.24760076775432854
H1F0	0.5350000000000004	0.34101087651952744
MYL6B	0.4220000000000003	0.26871401151632557
NDUFS6	0.3990000000000003	0.2539987204094792
COMMD6	0.5390000000000004	0.34357005758158765
HGS	0.44000000000000034	0.2802303262955967
ATG13	0.33000000000000024	0.20985284708893995
ID3	0.5430000000000004	0.3461292386436479
POSTN	0.45300000000000035	0.28854766474729243
HLA-DRB1	0.4180000000000003	0.2661548304542653
RBM17	0.4000000000000003	0.25463851567499424
STIP1	0.5140000000000003	0.32757517594371116
CKLF	0.4820000000000004	0.30710172744722924
MID1	0.5130000000000003	0.32693538067819605
DPM1	0.47400000000000037	0.3019833653231087
STK32C	0.47300000000000036	0.30134357005759366
THBS2	0.5080000000000003	0.3237364043506208
CLTB	0.5020000000000003	0.3198976327575304
CYTIP	0.3860000000000003	0.24568138195778338
LAIR1	0.45800000000000035	0.29174664107486775
SAT1	0.4900000000000004	0.3122200895713497
ALYREF	0.43300000000000033	0.27575175943699126
CHCHD2	0.4950000000000004	0.315419065898925
SLIRP	0.6580000000000005	0.4197056941778799
C3	0.47700000000000037	0.3039027511196539
LSM1	0.5210000000000004	0.3320537428023166
YTHDF2	0.4960000000000004	0.3160588611644401
STX12	0.4840000000000004	0.30838131797825935
METTL7A	0.4080000000000003	0.2597568777991147
CCPG1	0.45800000000000035	0.29174664107486775
XRCC5	0.3750000000000003	0.2386436340371177
MAGEF1	0.45200000000000035	0.2879078694817774
CD24	0.36200000000000027	0.23032629558542192
DDX60L	0.4240000000000003	0.2699936020473557
ELOVL5	0.5590000000000004	0.3563659628918889
ATRX	0.4080000000000003	0.2597568777991147
IVNS1ABP	0.8010000000000006	0.5111964171465336
UBE2V2	0.5490000000000004	0.3499680102367383
NPDC1	0.4000000000000003	0.25463851567499424
ECHDC1	0.45800000000000035	0.29174664107486775
ANXA5	0.43800000000000033	0.2789507357645665
CLTC	0.5720000000000004	0.3646833013435847
MORF4L1	0.6660000000000005	0.42482405630200043
LAMP1	0.5430000000000004	0.3461292386436479
FMNL3	0.3120000000000002	0.19833653230966886
EIF2S2	0.45100000000000035	0.2872680742162623
MYNN	0.35500000000000026	0.2258477287268165
F10	0.33600000000000024	0.21369161868203032
AGTRAP	0.4970000000000004	0.31669865642995515
MRGPRF	0.3080000000000002	0.19577735124760862
CTU1	0.46900000000000036	0.29878438899553345
BCLAF1	0.44400000000000034	0.2827895073576569
TNKS1BP1	0.33800000000000024	0.21497120921306045
MSN	0.4940000000000004	0.31477927063340994
EGR3	0.3900000000000003	0.24824056301984362
CPSF6	0.44200000000000034	0.2815099168266268
RHOU	0.32900000000000024	0.2092130518234249
C19orf43	0.3930000000000003	0.2501599488163888
HAX1	0.4200000000000003	0.26743442098529546
YWHAB	0.44600000000000034	0.284069097888687
CLMN	0.45700000000000035	0.2911068458093527
FYTTD1	0.4170000000000003	0.26551503518875025
CYB5R3	0.4130000000000003	0.26295585412669004
SEMA3C	0.6900000000000005	0.44017914267436187
ATP6V1A	0.45700000000000035	0.2911068458093527
CPSF2	0.36300000000000027	0.23096609085093697
TMEM230	0.5260000000000004	0.33525271912989185
DVL3	0.5410000000000004	0.34484964811261776
ZNF276	0.4310000000000003	0.2744721689059611
ZNF207	0.45500000000000035	0.2898272552783226
FAM43A	0.32600000000000023	0.2072936660268797
FAM46C	0.3070000000000002	0.19513755598209356
SNRNP25	0.4880000000000004	0.31094049904031956
GALM	0.36600000000000027	0.23288547664748216
TXNIP	0.46900000000000036	0.29878438899553345
EGR1	0.4000000000000003	0.25463851567499424
LENG8	0.2940000000000002	0.18682021753039776
REEP5	0.4190000000000003	0.2667946257197804
HK2	0.43500000000000033	0.27703134996802137
SESTD1	0.45600000000000035	0.29046705054383765
ATG4C	0.3900000000000003	0.24824056301984362
EXOC4	0.44700000000000034	0.2847088931542021
RNF19A	0.3810000000000003	0.24248240563020806
CTB-129P6.11	0.22500000000000017	0.14267434420985858
ZSCAN29	0.4230000000000003	0.2693538067818406
SRSF3	0.4100000000000003	0.2610364683301448
PRPF38B	0.3780000000000003	0.24056301983366288
LRRC32	0.3770000000000003	0.23992322456814782
METTL13	0.3790000000000003	0.24120281509917796
SEMA4A	0.2750000000000002	0.17466410748561162
FAM195A	0.4960000000000004	0.3160588611644401
BLVRB	0.3990000000000003	0.2539987204094792
H2AFZ	0.6210000000000004	0.39603326935382266
RNASE1	0.45900000000000035	0.2923864363403828
STK11	0.47100000000000036	0.30006397952656355
FXR2	0.5280000000000004	0.336532309660922
HNRNPDL	0.4130000000000003	0.26295585412669004
HEXIM1	0.4220000000000003	0.26871401151632557
MCM3AP	0.36800000000000027	0.23416506717851227
TMED7	0.4080000000000003	0.2597568777991147
VPS28	0.4260000000000003	0.27127319257838584
NAPEPLD	0.5110000000000003	0.32565579014716595
PPFIA1	0.47400000000000037	0.3019833653231087
HOOK2	0.32700000000000023	0.2079334612923948
GARS	0.5440000000000004	0.34676903390916297
MYO1C	0.5470000000000004	0.34868841970570813
C9orf16	0.4910000000000004	0.3128598848368648
MRPS21	0.47700000000000037	0.3039027511196539
CUL4A	0.5110000000000003	0.32565579014716595
CD99	0.6350000000000005	0.4049904030710335
RFX5	0.4180000000000003	0.2661548304542653
PLD3	0.43700000000000033	0.2783109404990515
SRGN	0.4850000000000004	0.3090211132437744
MAP4K2	0.33400000000000024	0.21241202815100022
TMBIM1	0.4110000000000003	0.2616762635956599
TUBA1B	0.45500000000000035	0.2898272552783226
