	V1_Adult_Mouse_Brain_filtered_feature_bc_matrix	average
Ralb	0.6500000000000004	0.03994927076728041
Gm27184	0.2800000000000001	0.016487000634115716
Tmem185b	0.6300000000000003	0.0386810399492715
Epb41l5	0.5200000000000002	0.03170577045022254
Ptpn4	1.1000000000000008	0.0684844641724807
Gm28209	0.02	0.0
Tmem177	0.5600000000000003	0.034242232086240346
Cfap221	0.4000000000000002	0.02409638554216913
Sctr	0.19000000000000003	0.010779961953075661
Tmem37	0.45000000000000023	0.027266962587191388
Dbi	0.7600000000000005	0.04692454026632937
3110009E18Rik	0.5400000000000003	0.03297400126823144
Steap3	0.4100000000000002	0.024730500951173583
C1ql2	1.7800000000000014	0.11160431198478338
Celrr	0.4200000000000002	0.025364616360178033
Insig2	0.8400000000000005	0.05199746353836498
Ccdc93	0.5800000000000003	0.035510462904249245
Htr5b	0.2800000000000001	0.016487000634115716
Ddx18	0.6600000000000004	0.040583386176284854
Dpp10	1.290000000000001	0.08053265694356528
Gm28928	0.12999999999999998	0.006975269499048954
1700121L03Rik	0.02	0.0
Actr3	0.9900000000000007	0.061509194673431744
Slc35f5	0.6700000000000004	0.04121750158528931
Gpr39	0.2900000000000001	0.01712111604312017
Lypd1	1.7600000000000013	0.11033608116677447
Nckap5	0.45000000000000023	0.027266962587191388
Mgat5	0.7600000000000005	0.04692454026632937
Tmem163	0.9400000000000006	0.058338617628409487
Acmsd	0.02	0.0
2900009J06Rik	0.5200000000000002	0.03170577045022254
Ccnt2	0.7200000000000004	0.044388078630311564
Map3k19	0.15	0.008243500317057856
Rab3gap1	0.8700000000000006	0.05389980976537833
Zranb3	0.5600000000000003	0.034242232086240346
Gm28800	0.3000000000000001	0.01775523145212462
R3hdm1	0.9700000000000006	0.06024096385542284
Ubxn4	0.7200000000000004	0.044388078630311564
Lct	1.1700000000000008	0.07292327203551187
Mcm6	0.6300000000000003	0.0386810399492715
Dars	0.7500000000000004	0.046290424857324916
Cxcr4	0.3100000000000001	0.01838934686112907
Thsd7b	0.5200000000000002	0.03170577045022254
Gm15675	0.12999999999999998	0.006975269499048954
Cd55	0.6000000000000003	0.03677869372225815
Gm16083	0.19000000000000003	0.010779961953075661
C4bp	0.07	0.003170577045022253
Gm29427	0.17	0.009511731135066759
Pfkfb2	0.6200000000000003	0.03804692454026705
Yod1	0.6900000000000004	0.04248573240329821
AA986860	0.4300000000000002	0.025998731769182486
Pigr	0.02	0.0
Fcmr	0.25000000000000006	0.014584654407102366
Il19	0.02	0.0
Mapkapk2	0.7500000000000004	0.046290424857324916
Dyrk3	0.6600000000000004	0.040583386176284854
Eif2d	0.7300000000000004	0.04502219403931602
Rassf5	0.8000000000000005	0.049461001902347174
Ikbke	0.2700000000000001	0.015852885225111267
Gm28913	0.35000000000000014	0.020925808497146876
Srgap2	0.7800000000000005	0.04819277108433827
Fam72a	0.46000000000000024	0.027901077996195837
Avpr1b	0.02	0.0
Ctse	0.03	0.0006341154090044504
Rab7b	0.46000000000000024	0.027901077996195837
Slc26a9	0.02	0.0
Pm20d1	0.20000000000000004	0.011414077362080112
Slc41a1	0.7600000000000005	0.04692454026632937
Rab29	0.5300000000000002	0.032339885859226994
Nucks1	0.8300000000000005	0.051363348129360525
Slc45a3	0.36000000000000015	0.021559923906151326
Elk4	0.6400000000000003	0.039315155358275955
Mfsd4a	0.8700000000000006	0.05389980976537833
Gm26892	0.19000000000000003	0.010779961953075661
Cdk18	0.7900000000000005	0.04882688649334272
Gm29629	0.13999999999999999	0.007609384908053405
Lemd1	0.5300000000000002	0.032339885859226994
Klhdc8a	0.9800000000000006	0.06087507926442729
Nuak2	0.35000000000000014	0.020925808497146876
Tmcc2	0.7300000000000004	0.04502219403931602
Dstyk	0.7400000000000004	0.04565630944832046
Rbbp5	0.7400000000000004	0.04565630944832046
Tmem81	0.49000000000000027	0.029803424223209193
Cntn2	1.2000000000000008	0.07482561826252522
Nfasc	0.8000000000000005	0.049461001902347174
Lrrn2	1.0900000000000007	0.06785034876347626
Mdm4	0.7100000000000004	0.04375396322130711
Pik3c2b	0.5400000000000003	0.03297400126823144
Ppp1r15b	0.7200000000000004	0.044388078630311564
Plekha6	0.8400000000000005	0.05199746353836498
Gm19461	0.18000000000000002	0.01014584654407121
Golt1a	0.09	0.004438807863031153
Ren1	0.02	0.0
Etnk2	0.5600000000000003	0.034242232086240346
Sox13	0.5500000000000003	0.03360811667723589
Snrpe	1.0500000000000007	0.06531388712745845
Gm26706	0.04	0.001268230818008901
Zc3h11a	0.4200000000000002	0.025364616360178033
Gm38394	0.02	0.0
Lax1	0.02	0.0
Atp2b4	1.9300000000000015	0.12111604311985015
Optc	0.35000000000000014	0.020925808497146876
Prelp	0.9700000000000006	0.06024096385542284
Fmod	0.35000000000000014	0.020925808497146876
Btg2	0.6200000000000003	0.03804692454026705
Chit1	0.08	0.003804692454026703
Chil1	0.6300000000000003	0.0386810399492715
Mybph	0.11999999999999998	0.006341154090044504
Adora1	0.9100000000000006	0.056436271401396135
Myog	0.02	0.0
Ppfia4	0.8500000000000005	0.052631578947369424
Tmem183a	0.8500000000000005	0.052631578947369424
Cyb5r1	0.7700000000000005	0.04755865567533382
Adipor1	0.6800000000000004	0.04185161699429376
Klhl12	0.7800000000000005	0.04819277108433827
Rabif	0.6700000000000004	0.04121750158528931
Kdm5b	0.7700000000000005	0.04755865567533382
Gm26783	0.02	0.0
Syt2	1.2500000000000009	0.07799619530754748
Ppp1r12b	0.7600000000000005	0.04692454026632937
Ube2t	0.34000000000000014	0.020291693088142423
Lgr6	0.45000000000000023	0.027266962587191388
Ptpn7	0.05	0.0019023462270133518
Arl8a	0.8600000000000005	0.05326569435637388
Gm15445	0.02	0.0
Gpr37l1	0.6400000000000003	0.039315155358275955
Gm26642	0.02	0.0
Elf3	0.02	0.0
Rnpep	0.7300000000000004	0.04502219403931602
Timm17a	0.8800000000000006	0.05453392517438278
Lmod1	0.24000000000000007	0.013950538998097917
Shisa4	0.8800000000000006	0.05453392517438278
Ipo9	0.8200000000000005	0.05072923272035607
Nav1	0.7800000000000005	0.04819277108433827
Gm4793	0.2700000000000001	0.015852885225111267
Gm38399	0.02	0.0
Csrp1	1.350000000000001	0.08433734939759198
Phlda3	0.9800000000000006	0.06087507926442729
Tnni1	0.7500000000000004	0.046290424857324916
Lad1	0.3100000000000001	0.01838934686112907
Tnnt2	0.6500000000000004	0.03994927076728041
Pkp1	0.060000000000000005	0.0025364616360178025
Igfn1	0.6100000000000003	0.0374128091312626
Tmem9	1.1100000000000008	0.06911857958148515
Cacna1s	0.3900000000000002	0.02346227013316468
Kif21b	0.6700000000000004	0.04121750158528931
Mroh3	0.09	0.004438807863031153
5730559C18Rik	0.4300000000000002	0.025998731769182486
Gm26781	0.02	0.0
Gpr25	0.02	0.0
Camsap2	0.8000000000000005	0.049461001902347174
Ddx59	0.5700000000000003	0.0348763474952448
Kif14	0.02	0.0
Platr23	0.02	0.0
Zfp281	0.7400000000000004	0.04565630944832046
Gm19705	0.35000000000000014	0.020925808497146876
Platr22	0.02	0.0
Nr5a2	0.08	0.003804692454026703
A430106G13Rik	0.20000000000000004	0.011414077362080112
Ptprc	0.48000000000000026	0.02916930881420474
Atp6v1g3	0.02	0.0
Nek7	0.7900000000000005	0.04882688649334272
Lhx9	0.8900000000000006	0.05516804058338723
2310009B15Rik	0.7800000000000005	0.04819277108433827
Dennd1b	0.5800000000000003	0.035510462904249245
Crb1	0.22000000000000006	0.012682308180089015
Zbtb41	0.6600000000000004	0.040583386176284854
Aspm	0.11999999999999998	0.006341154090044504
Cfh	0.6900000000000004	0.04248573240329821
Kcnt2	0.7100000000000004	0.04375396322130711
Cdc73	0.7500000000000004	0.046290424857324916
B3galt2	1.1600000000000008	0.07228915662650741
Glrx2	0.8300000000000005	0.051363348129360525
Trove2	0.7500000000000004	0.046290424857324916
Uchl5	0.9400000000000006	0.058338617628409487
Rgs2	1.0200000000000007	0.0634115409004451
Rgs13	0.21000000000000005	0.012048192771084563
Rgs1	0.02	0.0
Rgs18	0.02	0.0
Gm29514	0.5300000000000002	0.032339885859226994
Brinp3	0.8200000000000005	0.05072923272035607
Pla2g4a	0.5200000000000002	0.03170577045022254
Ptgs2	0.6100000000000003	0.0374128091312626
Ptgs2os2	0.02	0.0
BC003331	0.7600000000000005	0.04692454026632937
Tpr	0.7200000000000004	0.044388078630311564
Prg4	0.22000000000000006	0.012682308180089015
Hmcn1	0.3000000000000001	0.01775523145212462
Gm10138	0.38000000000000017	0.022828154724160228
Ivns1abp	0.8300000000000005	0.051363348129360525
Swt1	0.5600000000000003	0.034242232086240346
Trmt1l	0.7600000000000005	0.04692454026632937
Rnf2	0.7600000000000005	0.04692454026632937
Fam129a	0.35000000000000014	0.020925808497146876
2810414N06Rik	0.4300000000000002	0.025998731769182486
Edem3	0.6500000000000004	0.03994927076728041
1700025G04Rik	0.8200000000000005	0.05072923272035607
Tsen15	0.9000000000000006	0.05580215599239168
Colgalt2	0.47000000000000025	0.02853519340520029
Rgl1	1.0400000000000007	0.064679771718454
Arpc5	0.9600000000000006	0.05960684844641839
Ncf2	0.49000000000000027	0.029803424223209193
Smg7	0.7700000000000005	0.04755865567533382
Nmnat2	0.9700000000000006	0.06024096385542284
Lamc2	0.6800000000000004	0.04185161699429376
Lamc1	0.6700000000000004	0.04121750158528931
Shcbp1l	0.2900000000000001	0.01712111604312017
Dhx9	0.7500000000000004	0.046290424857324916
Npl	0.46000000000000024	0.027901077996195837
Rgs8	0.8500000000000005	0.052631578947369424
Rgs16	1.0400000000000007	0.064679771718454
Rnasel	0.5300000000000002	0.032339885859226994
Rgsl1	0.26000000000000006	0.015218769816106818
Teddm2	0.4300000000000002	0.025998731769182486
Glul	0.45000000000000023	0.027266962587191388
Gm29291	0.02	0.0
A830008E24Rik	0.060000000000000005	0.0025364616360178025
Cacna1e	1.1500000000000008	0.07165504121750296
Gm9530	0.02	0.0
Ier5	1.0600000000000007	0.06594800253646291
Mr1	0.5200000000000002	0.03170577045022254
Stx6	0.8000000000000005	0.049461001902347174
BC034090	0.5800000000000003	0.035510462904249245
Xpr1	0.8200000000000005	0.05072923272035607
Gm5532	0.17	0.009511731135066759
Acbd6	0.8100000000000005	0.05009511731135162
Qsox1	0.6800000000000004	0.04185161699429376
Cep350	0.6700000000000004	0.04121750158528931
Tor1aip1	0.6900000000000004	0.04248573240329821
Tor1aip2	0.7600000000000005	0.04692454026632937
Fam163a	0.5500000000000003	0.03360811667723589
Tdrd5	0.37000000000000016	0.02219403931515578
4930518J20Rik	0.02	0.0
Nphs2	0.02	0.0
Axdnd1	0.09	0.004438807863031153
Gm2000	0.7200000000000004	0.044388078630311564
Soat1	0.6900000000000004	0.04248573240329821
Gm10031	0.04	0.001268230818008901
Abl2	0.7100000000000004	0.04375396322130711
Tor3a	0.5200000000000002	0.03170577045022254
Fam20b	0.8100000000000005	0.05009511731135162
Ralgps2	0.7200000000000004	0.044388078630311564
Angptl1	0.19000000000000003	0.010779961953075661
4930439D14Rik	0.02	0.0
Gm28694	0.07	0.003170577045022253
Rasal2	0.8300000000000005	0.051363348129360525
Cryzl2	0.6200000000000003	0.03804692454026705
Sec16b	0.25000000000000006	0.014584654407102366
Brinp2	0.9100000000000006	0.056436271401396135
Astn1	1.280000000000001	0.07989854153456083
Gm37679	0.04	0.001268230818008901
Pappa2	0.2900000000000001	0.01712111604312017
Cop1	0.7100000000000004	0.04375396322130711
Tnr	0.8100000000000005	0.05009511731135162
Gm38039	0.13999999999999999	0.007609384908053405
4930523C07Rik	0.3900000000000002	0.02346227013316468
4930562F07Rik	0.08	0.003804692454026703
Tnn	0.02	0.0
Mrps14	0.9100000000000006	0.056436271401396135
Cacybp	0.9600000000000006	0.05960684844641839
Rabgap1l	0.9000000000000006	0.05580215599239168
Gm36975	0.02	0.0
Gm37083	0.08	0.003804692454026703
Rc3h1	0.6800000000000004	0.04185161699429376
Serpinc1	0.04	0.001268230818008901
Zbtb37	0.5300000000000002	0.032339885859226994
Dars2	0.7000000000000004	0.04311984781230266
Gm37634	0.02	0.0
Cenpl	0.4000000000000002	0.02409638554216913
Klhl20	0.5900000000000003	0.0361445783132537
Ankrd45	0.8200000000000005	0.05072923272035607
Prdx6	0.6300000000000003	0.0386810399492715
Fasl	0.02	0.0
Suco	0.7400000000000004	0.04565630944832046
4930558K02Rik	0.02	0.0
Pigc	0.6100000000000003	0.0374128091312626
Dnm3	0.7200000000000004	0.044388078630311564
Dnm3os	0.02	0.0
Mettl13	0.6400000000000003	0.039315155358275955
Vamp4	0.8500000000000005	0.052631578947369424
Myoc	0.8600000000000005	0.05326569435637388
Prrc2c	0.7100000000000004	0.04375396322130711
Fmo1	0.5100000000000002	0.03107165504121809
Fmo2	0.2900000000000001	0.01712111604312017
Prrx1	0.5100000000000002	0.03107165504121809
Gorab	0.6700000000000004	0.04121750158528931
Mettl11b	0.10999999999999999	0.0057070386810400536
Kifap3	1.1100000000000008	0.06911857958148515
Scyl3	0.7200000000000004	0.044388078630311564
BC055324	0.23000000000000007	0.013316423589093466
Mettl18	0.5100000000000002	0.03107165504121809
Sell	0.18000000000000002	0.01014584654407121
Selp	0.02	0.0
Gm16548	0.09	0.004438807863031153
F5	1.5800000000000012	0.09892200380469436
Slc19a2	0.5900000000000003	0.0361445783132537
Ccdc181	0.7000000000000004	0.04311984781230266
Blzf1	0.7500000000000004	0.046290424857324916
Nme7	0.8300000000000005	0.051363348129360525
Atp1b1	1.0500000000000007	0.06531388712745845
Dpt	0.05	0.0019023462270133518
Xcl1	0.02	0.0
4930568G15Rik	0.02	0.0
Tbx19	0.02	0.0
Sft2d2	0.6300000000000003	0.0386810399492715
Tiprl	0.8800000000000006	0.05453392517438278
Gpr161	0.8100000000000005	0.05009511731135162
Dcaf6	0.8500000000000005	0.052631578947369424
Mpc2	0.9700000000000006	0.06024096385542284
Adcy10	0.02	0.0
Gm38325	0.02	0.0
Mpzl1	0.6800000000000004	0.04185161699429376
Rcsd1	0.5400000000000003	0.03297400126823144
Creg1	0.7400000000000004	0.04565630944832046
Cd247	0.15	0.008243500317057856
Pou2f1	0.6600000000000004	0.040583386176284854
Dusp27	0.25000000000000006	0.014584654407102366
Gpa33	0.02	0.0
Mael	0.18000000000000002	0.01014584654407121
Ildr2	0.8700000000000006	0.05389980976537833
Gm15853	0.35000000000000014	0.020925808497146876
Tada1	0.7800000000000005	0.04819277108433827
Pogk	0.7800000000000005	0.04819277108433827
Gm16701	0.25000000000000006	0.014584654407102366
Fam78b	0.7100000000000004	0.04375396322130711
Uck2	0.6300000000000003	0.0386810399492715
Gm2453	0.02	0.0
Tmco1	0.7000000000000004	0.04311984781230266
Aldh9a1	0.7300000000000004	0.04502219403931602
Mgst3	0.8400000000000005	0.05199746353836498
Rxrg	0.5800000000000003	0.035510462904249245
Lmx1a	0.3000000000000001	0.01775523145212462
Gm20711	0.04	0.001268230818008901
Pbx1	0.8600000000000005	0.05326569435637388
Nuf2	0.5800000000000003	0.035510462904249245
Rgs5	0.7300000000000004	0.04502219403931602
Rgs4	1.8400000000000014	0.11540900443881008
Ccdc190	0.5400000000000003	0.03297400126823144
Hsd17b7	0.6400000000000003	0.039315155358275955
3110045C21Rik	0.3900000000000002	0.02346227013316468
Ddr2	0.4200000000000002	0.025364616360178033
Uap1	0.7900000000000005	0.04882688649334272
Gm37748	0.09999999999999999	0.005072923272035603
Uhmk1	0.8800000000000006	0.05453392517438278
4930500M09Rik	0.02	0.0
Sh2d1b1	0.02	0.0
Gm7694	0.37000000000000016	0.02219403931515578
Nos1ap	0.6400000000000003	0.039315155358275955
Olfml2b	0.9600000000000006	0.05960684844641839
Atf6	0.6800000000000004	0.04185161699429376
Dusp12	0.6300000000000003	0.0386810399492715
Gm26620	0.21000000000000005	0.012048192771084563
Fcgr2b	0.46000000000000024	0.027901077996195837
Fcgr4	0.2800000000000001	0.016487000634115716
Fcgr3	0.6400000000000003	0.039315155358275955
Cfap126	1.1000000000000008	0.0684844641724807
Sdhc	0.6800000000000004	0.04185161699429376
Mpz	0.02	0.0
Pcp4l1	1.1600000000000008	0.07228915662650741
Nr1i3	0.13999999999999999	0.007609384908053405
Tomm40l	0.8300000000000005	0.051363348129360525
Apoa2	0.5500000000000003	0.03360811667723589
Fcer1g	0.6900000000000004	0.04248573240329821
Ndufs2	0.8100000000000005	0.05009511731135162
Adamts4	0.6700000000000004	0.04121750158528931
B4galt3	0.7500000000000004	0.046290424857324916
Ppox	0.6900000000000004	0.04248573240329821
Usp21	0.6500000000000004	0.03994927076728041
Ufc1	0.8700000000000006	0.05389980976537833
Gm20045	0.34000000000000014	0.020291693088142423
Dedd	0.6700000000000004	0.04121750158528931
Nit1	0.7400000000000004	0.04565630944832046
Pfdn2	0.6800000000000004	0.04185161699429376
Klhdc9	0.5800000000000003	0.035510462904249245
Nectin4	0.5400000000000003	0.03297400126823144
Arhgap30	0.37000000000000016	0.02219403931515578
Usf1	0.7500000000000004	0.046290424857324916
Tstd1	0.26000000000000006	0.015218769816106818
Gm26641	0.24000000000000007	0.013950538998097917
F11r	0.7800000000000005	0.04819277108433827
B930036N10Rik	0.07	0.003170577045022253
Alyref2	0.5100000000000002	0.03107165504121809
Cd244	0.02	0.0
Ly9	0.11999999999999998	0.006341154090044504
Cd48	0.3000000000000001	0.01775523145212462
Slamf1	0.3200000000000001	0.01902346227013352
Cd84	0.38000000000000017	0.022828154724160228
Gm10521	0.02	0.0
Gm37065	0.08	0.003804692454026703
Slamf6	0.11999999999999998	0.006341154090044504
Vangl2	0.6300000000000003	0.0386810399492715
Nhlh1	0.16	0.008877615726062308
Ncstn	0.7000000000000004	0.04311984781230266
Copa	0.7500000000000004	0.046290424857324916
Gm37756	0.02	0.0
Pex19	0.7500000000000004	0.046290424857324916
Dcaf8	0.8300000000000005	0.051363348129360525
Pea15a	0.7500000000000004	0.046290424857324916
Casq1	0.38000000000000017	0.022828154724160228
Gm17224	0.3000000000000001	0.01775523145212462
Igsf8	0.8400000000000005	0.05199746353836498
Atp1a2	0.5100000000000002	0.03107165504121809
Kcnj9	0.9300000000000006	0.057704502219405034
Gm36937	0.10999999999999999	0.0057070386810400536
Kcnj10	0.8600000000000005	0.05326569435637388
Pigm	0.5600000000000003	0.034242232086240346
Slamf9	0.37000000000000016	0.02219403931515578
Igsf9	0.37000000000000016	0.02219403931515578
Tagln2	0.6900000000000004	0.04248573240329821
Cfap45	0.5300000000000002	0.032339885859226994
Vsig8	0.4100000000000002	0.024730500951173583
Slamf8	0.10999999999999999	0.0057070386810400536
Fcrl6	0.02	0.0
Dusp23	0.6000000000000003	0.03677869372225815
Mptx2	0.02	0.0
Ackr1	0.8800000000000006	0.05453392517438278
Cadm3	1.420000000000001	0.08877615726062314
Aim2	0.3200000000000001	0.01902346227013352
Ifi206	0.05	0.0019023462270133518
Ifi213	0.02	0.0
Ifi209	0.16	0.008877615726062308
Ifi207	0.13999999999999999	0.007609384908053405
Ifi204	0.24000000000000007	0.013950538998097917
Mndal	0.46000000000000024	0.027901077996195837
Ifi211	0.11999999999999998	0.006341154090044504
Ifi203	0.3200000000000001	0.01902346227013352
Ifi205	0.02	0.0
Spta1	0.19000000000000003	0.010779961953075661
Fmn2	0.7200000000000004	0.044388078630311564
Grem2	0.7600000000000005	0.04692454026632937
Rgs7	1.0600000000000007	0.06594800253646291
Fh1	1.0200000000000007	0.0634115409004451
Kmo	0.10999999999999999	0.0057070386810400536
Opn3	0.6400000000000003	0.039315155358275955
Chml	0.6500000000000004	0.03994927076728041
Exo1	0.13999999999999999	0.007609384908053405
Pld5	0.6900000000000004	0.04248573240329821
Rbm8a2	0.37000000000000016	0.02219403931515578
Gm38101	0.22000000000000006	0.012682308180089015
Cep170	0.7400000000000004	0.04565630944832046
Sdccag8	0.6200000000000003	0.03804692454026705
Gm15423	0.17	0.009511731135066759
Akt3	0.8000000000000005	0.049461001902347174
Gm26801	0.02	0.0
Zbtb18	1.7700000000000014	0.11097019657577893
2310043L19Rik	0.02	0.0
1700016C15Rik	0.02	0.0
Adss	0.8600000000000005	0.05326569435637388
Catspere2	0.3200000000000001	0.01902346227013352
Desi2	0.6600000000000004	0.040583386176284854
B230369F24Rik	0.4000000000000002	0.02409638554216913
Cox20	0.7500000000000004	0.046290424857324916
Hnrnpu	0.7900000000000005	0.04882688649334272
Efcab2	0.6400000000000003	0.039315155358275955
Kif26b	0.6200000000000003	0.03804692454026705
